courseragetandcleandataproject
==============================
"activity" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"159" "WALKING_DOWNSTAIRS" 27 0.293028565 -0.0140588501068182 -0.113423543165909 0.142288481272727 -0.0930011029522727 -0.237316327431818 0.932721841363636 -0.167846852727273 -0.137898150213636 -0.949469888181818 -0.934799470454545 -0.923975380454545 0.0961103464386364 0.0236607530727273 -0.00971254000909091 -0.0163380705772727 -0.127912361795455 -0.403823253181818 -0.168559311996136 -0.0134608247363636 0.157065240836364 -0.361207745886364 -0.478482607954545 -0.253715163977273 -0.0495122422681818 -0.0612939719977273 -0.0691528195318182 -0.489722628181818 -0.460260871818182 -0.313889757727273 0.0935234629522727 0.0990968524545455 0.0935234629522727 0.0990968524545455 -0.115842381534091 -0.0456761523045455 -0.165907849718182 -0.302172892340909 -0.441649675681818 -0.466428430365909 0.0656962508727273 -0.0562595229886364 -0.237434265181818 0.166778295204545 -0.171811201795455 -0.301247066636364 -0.0549054403068182 -0.161866810838636 -0.339540178795455 -0.0656425910909091 -0.151708513795455 -0.467832680454545 -0.294380241727273 -0.400866355156818 -0.148859224113636 -0.388354227340909 -0.538345512045455 -0.361267374772727 0.131726474 -0.0924952664477273 0.00342969850227273 -0.119969679309091 -0.354787071590909 -0.392041140568182 -0.46894383125 -0.502545350295455
"160" "SITTING" 27 0.273976483142857 -0.0155536496142857 -0.10591641476 -0.988616972571429 -0.971597762571429 -0.965980111571429 0.839927920142857 0.205039334985714 0.272004741891429 -0.982476292714286 -0.982382905285714 -0.967395360857143 0.0779840071285714 0.004911832122 -0.00589394686814286 -0.990616792571429 -0.984973199 -0.988972080857143 -0.0373438385428571 -0.0798184187214286 0.08328041213 -0.988379015 -0.982089518142857 -0.975771776857143 -0.0951632281 -0.0396347616 -0.0502647011285714 -0.993613869428571 -0.992160200714286 -0.991682077428571 -0.979569796142857 -0.969558826857143 -0.979569796142857 -0.969558826857143 -0.989432567142857 -0.989222521428571 -0.963499591142857 -0.970702460714286 -0.993976136428571 -0.992044232571429 -0.988702441857143 -0.973995030428571 -0.974754837 -0.988706993714286 -0.971327383142857 -0.963350480142857 -0.990788886571429 -0.985167732285714 -0.987139873714286 -0.991267140285714 -0.985896359142857 -0.989370151571429 -0.987110613 -0.984091616571429 -0.976821309142857 -0.988867691714286 -0.981097433 -0.977683348428571 -0.974800855714286 -0.970912897857143 -0.988798906285714 -0.988549453714286 -0.979440078571429 -0.970440237714286 -0.992323033428571 -0.991899778428571
"161" "STANDING" 27 0.28043052275 -0.01630298855125 -0.107417026675 -0.971670883625 -0.933524863275 -0.94607687275 0.964632888625 -0.1901829325 -0.00723819955332625 -0.99307997375 -0.979199163375 -0.967508646375 0.073884545575 0.0134839908099875 0.00117672729825 -0.970621913875 -0.960628995625 -0.979229893625 -0.0353747828925 -0.0627752167125 0.07497975178625 -0.96241738625 -0.9725561225 -0.96367107725 -0.100175218525 -0.04288936156975 -0.05541523651 -0.972714675 -0.98428031575 -0.978694966625 -0.951434655 -0.947645447225 -0.951434655 -0.947645447225 -0.970786624 -0.96740531025 -0.952702329375 -0.95658181825 -0.981444367 -0.9816395075 -0.971713571125 -0.941790184 -0.96082076025 -0.9719162431375 -0.9330860962 -0.942318195125 -0.970648194125 -0.96099158 -0.9759944045 -0.973315184375 -0.963104448375 -0.981101743125 -0.959619420375 -0.97440170625 -0.96447077925 -0.963726439125 -0.971625328375 -0.96680646 -0.9539818442 -0.952019291625 -0.96580970825 -0.968654292625 -0.967028448125 -0.957434392875 -0.98199512325 -0.98225027975
"162" "LAYING" 27 0.27411719027027 -0.0180581749054054 -0.107319048216216 -0.978784566081081 -0.983931598243243 -0.986690325945946 -0.490378360945946 0.554229524418919 0.826905283094595 -0.971284784324324 -0.99366536 -0.988716850675676 0.0765285945108108 0.0128509818905405 -0.000895961262162162 -0.98679821 -0.985513169864865 -0.98978352972973 -0.0196102733781081 -0.0956464207027027 0.118866360148649 -0.989017368918919 -0.984571866891892 -0.97843643554054 -0.10124071727027 -0.0362505173605405 -0.0643225871621622 -0.993653593783784 -0.993234489864865 -0.993468324054054 -0.982199329189189 -0.979270736486486 -0.982199329189189 -0.979270736486486 -0.98857962 -0.988961103243243 -0.967105163243243 -0.972343318378378 -0.99448782554054 -0.993776507972973 -0.980944135405405 -0.983214456216216 -0.98748276 -0.977948873378378 -0.984395243918919 -0.986587851621622 -0.98701705 -0.985581227027027 -0.988175242162162 -0.98775310972973 -0.986487300405405 -0.989947939459459 -0.987250073513513 -0.987084332702703 -0.979351357972973 -0.989549254864865 -0.983323992432432 -0.980117282837838 -0.981691014594595 -0.980627021081081 -0.988441779459459 -0.98858878027027 -0.980133221756757 -0.972273174324324 -0.993827102567568 -0.993861151756757
"163" "WALKING" 28 0.281465101851852 -0.0153740974814815 -0.105353249174074 -0.314400157037037 -0.144036367351852 -0.324222691481481 0.895192058333333 -0.20143360462963 -0.0895145528888889 -0.976044412592593 -0.969112876481481 -0.945657811666667 0.0928081017037037 0.0219143781277778 -0.00669608222222222 -0.357745845740741 -0.244670850666667 -0.55315146537037 -0.105234933842593 -0.0211859735790741 0.118966826833333 -0.51666465462963 -0.512058340925926 -0.265855414618519 -0.0932938380037037 -0.0492929129592593 -0.0636678833703704 -0.416836093888889 -0.650119452222222 -0.457944330555556 -0.207014450485185 -0.407643136111111 -0.207014450485185 -0.407643136111111 -0.322823563703704 -0.409139159074074 -0.330198870814815 -0.47190538962963 -0.560831674259259 -0.590757412962963 -0.303560303148148 -0.153915249377778 -0.37703618037037 -0.319354649259259 -0.193374896392593 -0.348898450185185 -0.383777907777778 -0.31600567462963 -0.515151265740741 -0.388110301851852 -0.218051591011111 -0.589712824814815 -0.390536406666667 -0.518736707407407 -0.277963085203704 -0.557406814259259 -0.511938499074074 -0.329520882648148 -0.370354676111111 -0.522480445555556 -0.380690486111111 -0.453233465925926 -0.525126236666667 -0.526873679074074 -0.60760482462963 -0.598622295
"164" "WALKING_UPSTAIRS" 28 0.260923033333333 -0.0275289203360784 -0.120214227439216 -0.212446350588235 -0.121907610054902 -0.290501827843137 0.859082224509804 -0.327809221960784 -0.256312255235294 -0.944250042941176 -0.926894333921569 -0.897167019803922 0.0533912374843137 0.0500672704519608 -0.00901244840980392 -0.292094422509804 -0.301976395901961 -0.62830916745098 -0.0916954923333333 -0.00663672149215686 0.0872379158431373 -0.501450801588235 -0.460747824627451 -0.19743765695098 -0.0923397196901961 -0.0536570973921569 -0.0590690926686275 -0.467745700588235 -0.672826149607843 -0.583699822745098 -0.161452272607843 -0.186356779864706 -0.161452272607843 -0.186356779864706 -0.364601233470588 -0.309611363764706 -0.243432689003922 -0.460851889607843 -0.597995531686275 -0.656257724313726 -0.238871513294118 -0.158316095060784 -0.398872555098039 -0.203167246019608 -0.159514556409804 -0.290258517254902 -0.299193799215686 -0.331829302568627 -0.577477284901961 -0.350403070470588 -0.31748230772549 -0.679917173529412 -0.379530550392157 -0.499471381176471 -0.310618689529412 -0.541119603921569 -0.443849245529412 -0.238711776619608 -0.182768671819608 -0.316213505215686 -0.275266190607843 -0.363247920666667 -0.514373648960784 -0.518276031764706 -0.646962508823529 -0.693949435490196
"165" "WALKING_DOWNSTAIRS" 28 0.300848894130435 -0.021780736473913 -0.10829344423913 0.0911149932695652 0.127503843852174 -0.333240207608696 0.928687343913044 -0.237383829565217 -0.124387037586957 -0.957667246521739 -0.950617790652174 -0.921932917608696 0.120240390767391 -0.0142487037673913 0.00938302810869565 -0.042715106126087 -0.00651098695652174 -0.433531425217391 -0.174851739197826 0.0356482446719783 0.151852633758696 -0.288952286186957 -0.279560838456522 -0.302555772391304 -0.0220739810173913 -0.0517631562680435 -0.0889755022917391 -0.191649007695652 -0.442276329347826 -0.351380258478261 0.0775149979065217 0.099942439 0.0775149979065217 0.099942439 -0.0952591179782609 -0.0654645805152174 -0.0939960683304348 -0.242840596428261 -0.36253384826087 -0.420005651956522 0.060074261 0.14935024126087 -0.308895832673913 0.1009947045 0.0427912300613044 -0.404620938695652 -0.0521116534934783 -0.0444144168065217 -0.373231364717391 -0.122397759065217 -0.0342074092413043 -0.493441806956522 -0.056963337173913 -0.24129597 -0.188798179897826 -0.36435459673913 -0.310844712782609 -0.409267612608696 0.149147908782609 -0.101437391458696 -0.0400419003847826 -0.106900586847826 -0.246877031595652 -0.374114007152174 -0.411323747826087 -0.474233119782609
"166" "SITTING" 28 0.277090020416667 -0.018800514355 -0.11211956525 -0.982234012916667 -0.936988208472222 -0.93564425875 0.90757357875 -0.111815608083333 0.136959496052778 -0.988847396944444 -0.969945767361111 -0.955097220277778 0.07648380325 0.0171577117406944 0.00180172955930555 -0.974511102916667 -0.960076541805556 -0.975933034305556 -0.0336877808638889 -0.0678079632777778 0.0867923518472222 -0.976296612083333 -0.955576259444444 -0.954678693194444 -0.096284032625 -0.0421274015152778 -0.05630289805 -0.979791900138889 -0.979962511666667 -0.968847067916667 -0.954310312222222 -0.945940808333333 -0.954310312222222 -0.945940808333333 -0.972110563888889 -0.967826791805556 -0.952612078472222 -0.9490463725 -0.979906891666667 -0.976910642777778 -0.978407638194444 -0.942654939027778 -0.951647452361111 -0.984108507638889 -0.937588217638889 -0.931891164583333 -0.975012492916667 -0.960652471666667 -0.972371193333333 -0.976295310138889 -0.962333481388889 -0.978133201527778 -0.969418130138889 -0.962167565694444 -0.951362530694444 -0.978535550277778 -0.952601738611111 -0.960109913472222 -0.952057864444444 -0.950744727222222 -0.966895988333333 -0.968152848055556 -0.958535403055556 -0.951685883055556 -0.978256852083333 -0.976602445694444
"167" "STANDING" 28 0.277078642911392 -0.0174750949735443 -0.105334264670886 -0.961665037721519 -0.859998447088608 -0.889859804240506 0.944827791392405 -0.248523075822785 -0.0475352001253165 -0.989210450632911 -0.963425853670886 -0.951348982658228 0.0714738581265823 0.00576252253962025 0.000309678439113923 -0.956963027341772 -0.922919513797468 -0.962548044050633 -0.0319907308477215 -0.0698773383924051 0.0938840695063291 -0.879075588607595 -0.932697643544304 -0.909079026075949 -0.098078583235443 -0.0445295744797468 -0.0548809079211392 -0.922105247594937 -0.967798865949367 -0.950775283544304 -0.908455921772152 -0.903787923797468 -0.908455921772152 -0.903787923797468 -0.948609404050633 -0.943288194556962 -0.882011767594937 -0.870263463670886 -0.954124296329114 -0.951267067974684 -0.959908814936709 -0.880829103670886 -0.923241769367089 -0.962902390886076 -0.858236997721519 -0.881591146962025 -0.958176868481013 -0.924586645189873 -0.957437041392405 -0.959689325949367 -0.926583898607595 -0.966409382531646 -0.874786845822785 -0.941110250886076 -0.916350258607595 -0.881983189746835 -0.92872315886076 -0.915388780253165 -0.915909609746835 -0.911817289873418 -0.942524255063291 -0.943569906202532 -0.904104036708861 -0.872219442911392 -0.95397630835443 -0.95115230443038
"168" "LAYING" 28 0.274397206 -0.016899837105 -0.1079864597125 -0.97087273875 -0.9461762885 -0.9567278235 -0.45824848975 0.124276570125 -0.00793179822499999 -0.971285330625 -0.969788009 -0.978657503 0.076802273475 0.006313578143125 0.005653994512675 -0.980560935375 -0.978749127625 -0.97359059775 -0.0173926707725 -0.0965515900125 0.09231953055 -0.956569456 -0.961059307875 -0.96363740925 -0.1034877889875 -0.0356813200475 -0.05506834001375 -0.962015375625 -0.9813053805 -0.98246466775 -0.9586829045 -0.957711770375 -0.9586829045 -0.957711770375 -0.978496074875 -0.97434842625 -0.93776655325 -0.931740299125 -0.978734985125 -0.9714092155 -0.975542186375 -0.958922192875 -0.961623183 -0.96946371375 -0.942879348375 -0.956903454125 -0.980433839375 -0.978317403625 -0.971041589375 -0.982540607875 -0.980994203625 -0.974693223125 -0.94887033675 -0.966918137 -0.963098078125 -0.9592796195 -0.9584962975 -0.967204845 -0.9629347545 -0.960777808 -0.974175361 -0.973692146875 -0.94650260725 -0.9343283665 -0.972734346625 -0.971556305375
"169" "WALKING" 29 0.272124238490566 -0.0168046038833962 -0.107780361113208 -0.202365944754717 -0.12396513111717 -0.269230522037736 0.914564978301887 -0.0916542552830189 0.113308085849057 -0.978689723584906 -0.97607370509434 -0.947121114339623 0.0733709747018868 0.0214123594396226 0.00974425991509434 -0.248219806756604 -0.118716193714717 -0.479702090566038 -0.00793144253981132 -0.0810647688339623 0.0853648495056604 -0.613237691698113 -0.210665429207547 -0.450129841886792 -0.106814142016792 -0.043994940490566 -0.038337529290566 -0.420095222641509 -0.602510133396226 -0.520937298490566 -0.126993928050943 -0.286971133018868 -0.126993928050943 -0.286971133018868 -0.266452337792453 -0.162307652113208 -0.305390505849057 -0.382422330377359 -0.524072818113207 -0.627458580943396 -0.165601575195283 -0.0693947920339623 -0.303108831509434 -0.217663097415094 -0.210884936943396 -0.309312780415094 -0.238287460358491 -0.121267352654717 -0.415137562830189 -0.330359477320755 -0.181822000016981 -0.544598193584906 -0.453037668867925 -0.385302340566038 -0.418471595849057 -0.666242421886793 -0.125854033658491 -0.511750152075472 -0.260874534622641 -0.413222485283019 -0.139243327811321 -0.197239388849057 -0.437881550754717 -0.450452527735849 -0.643514836415094 -0.633118106981132
"170" "WALKING_UPSTAIRS" 29 0.267473122183673 -0.0309177860102041 -0.113067742881633 -0.0722397804387755 -0.123484631112245 0.0960992705204082 0.930296772857143 -0.220302614938776 0.0469384481159184 -0.953962388979592 -0.922352334489796 -0.85846249755102 0.0870024785783673 0.0102915969102041 -0.0376441909081633 -0.176230146208163 -0.379701237142857 -0.665933922040816 0.118777593444898 -0.161700970373469 0.0945274974895918 -0.325471717132653 0.0297947129591837 -0.374271004489796 -0.137735622612245 -0.0655054483285714 -0.0619564190244898 -0.470627869183673 -0.732780605918367 -0.551611180816327 0.0179486733673469 -0.0325014402510204 0.0179486733673469 -0.0325014402510204 -0.334668602653061 -0.248323295979592 0.0385728353118367 -0.0926164167959184 -0.614569448571429 -0.708672110816327 -0.100016462640816 -0.191045456806122 -0.310014490204082 -0.0627642147122449 -0.14641738971898 0.193799384979592 -0.219064893291837 -0.399515524897959 -0.631505866938776 -0.205595859510204 -0.401037774693878 -0.699219652244898 -0.260043114281633 -0.397201721836735 -0.336556676122449 -0.352586323795918 0.212514199510204 -0.445324674285714 -0.10114239135102 -0.147435861973469 -0.232580536081633 -0.274978704081633 -0.360392158053061 -0.0902367575102041 -0.693785678367347 -0.751820790204082
"171" "WALKING_DOWNSTAIRS" 29 0.292182549416667 -0.0139344977916667 -0.09964134309375 0.149230690375 -0.115828224277083 -0.227857247170833 0.948871720416667 -0.0784431181041667 0.0918801038333333 -0.942829070416667 -0.915362046458333 -0.871404055208333 0.0963603069645833 -0.00945022761458333 -0.00556864747708334 -0.032902510794375 -0.07435740148125 -0.482539736666667 -0.0530382353040625 -0.07851793015625 0.0771161049458333 -0.282053425008333 -0.38232372875 -0.315414744375 -0.0709542815770833 -0.0632288278447917 -0.0429142649291667 -0.343967711958333 -0.688571823125 -0.383965278958333 0.092853656875 0.115011316625 0.092853656875 0.115011316625 -0.143493651120833 -0.0361424943291667 -0.125755125691667 -0.260308238639583 -0.5361777425 -0.594282165208333 0.0991414639733333 -0.0173078479375 -0.273302031458333 0.1667605184375 -0.231301017808333 -0.265307958504167 -0.045963317375 -0.0933730799958333 -0.41542638625 -0.10831262208125 -0.119638967054167 -0.550618183333333 -0.187442984991667 -0.45837300375 -0.206376037395833 -0.319846702114583 -0.34507549 -0.418983327916667 0.0987198008875 -0.0507272947125 -0.00537894952854167 -0.08445084269375 -0.376558796875 -0.315609103431875 -0.594159368125 -0.623611453958333
"172" "SITTING" 29 0.277258241833333 -0.0164859647416667 -0.1102210452 -0.9908645045 -0.96290751 -0.968014646166667 0.8941417985 0.147391218733333 0.278392676308333 -0.984743776833333 -0.973308620833333 -0.965824692166667 0.0746198859183333 0.005502549295 0.00284206749033333 -0.993573320833333 -0.984249254 -0.990228877666667 -0.0378744953833333 -0.07566681113 0.0581112732833333 -0.990234077333333 -0.988883984333333 -0.971277417 -0.0952016645833333 -0.0400730660016667 -0.047077575495 -0.9935003435 -0.995561549666667 -0.9929467485 -0.977866135666667 -0.969219509666667 -0.977866135666667 -0.969219509666667 -0.990811945 -0.990650771833333 -0.962536448 -0.972210648166667 -0.995509186833333 -0.995245653666667 -0.991205559166667 -0.969552318 -0.975597671333333 -0.9907422505 -0.9612589805 -0.965755928833333 -0.993499525833333 -0.9840720485 -0.988579895166667 -0.994255869 -0.9856808775 -0.990447855333333 -0.9885482505 -0.990818583666667 -0.974049395666667 -0.990754565166667 -0.987838798333333 -0.972934995333333 -0.9733452925 -0.971115558833333 -0.990227044166667 -0.989919183666667 -0.980796011 -0.971608653333333 -0.995335800166667 -0.995143976166667
"173" "STANDING" 29 0.275889024153846 -0.0172547217861538 -0.110518935169231 -0.971979513076923 -0.944770723138462 -0.955916046615385 0.971395382307692 -0.0649215170984615 0.0270084751209231 -0.995996509076923 -0.983838989538461 -0.982238929692308 0.0759899664615385 0.0145170277310769 0.00435169416832308 -0.969475809230769 -0.963291667384615 -0.979340185538462 -0.0330151943153846 -0.0704579922046154 0.0819740214615385 -0.964274421538462 -0.968613437846154 -0.960060440615385 -0.0970795744923077 -0.0389211930307692 -0.0507922110153846 -0.968341221384615 -0.986240927692308 -0.979353406615385 -0.959399861230769 -0.956187282615385 -0.959399861230769 -0.956187282615385 -0.970818342461538 -0.966567348923077 -0.957448383384615 -0.956551972923077 -0.980506748769231 -0.982548537538461 -0.969767440769231 -0.949368106415385 -0.965420131692308 -0.972989568 -0.945049722461539 -0.953894280815385 -0.968632765384615 -0.963856761076923 -0.976089729384615 -0.973321846 -0.965331847230769 -0.981261396923077 -0.958213720307692 -0.974846465538462 -0.963393222307692 -0.966284611076923 -0.965730632415385 -0.962648056769231 -0.957618837692308 -0.961496670307692 -0.964223593538462 -0.968859386461538 -0.965845090153846 -0.958094036 -0.982163173230769 -0.984121915076923
"174" "LAYING" 29 0.287268499855072 -0.0171914761304348 -0.109414939478261 -0.984224215797102 -0.989867294057971 -0.986841372173913 -0.311860696231884 0.788941280434783 0.581488963333333 -0.972868257681159 -0.994168216521739 -0.985664394637681 0.071759136973913 0.0119190675295652 0.00212994966449275 -0.992066354492754 -0.989224543333333 -0.993181725362319 -0.0258424484057971 -0.0761620525724638 0.127378289072464 -0.993928969855073 -0.992124840144928 -0.974685866086957 -0.0996008817971014 -0.0385285770869565 -0.067381594884058 -0.996180716811594 -0.996843904927536 -0.995229525362319 -0.986294859855072 -0.981293367536232 -0.986294859855072 -0.981293367536232 -0.992634117826087 -0.994495233478261 -0.971514016956522 -0.97619708057971 -0.997140400869565 -0.997290524637681 -0.98665109826087 -0.988675353043478 -0.989234339710145 -0.983427577101449 -0.990328804057971 -0.985884737826087 -0.992212722463768 -0.989092542608696 -0.991878492898551 -0.992599607101449 -0.990224081449275 -0.993040212173913 -0.992658626231884 -0.993164421884058 -0.975892284347826 -0.994341640869565 -0.991566423768116 -0.976570825652174 -0.986556787826087 -0.981328598695652 -0.993836914492754 -0.994221787101449 -0.983302836086957 -0.975878693478261 -0.997299205072464 -0.997161341304348
